Region,Time,date,day,Westbound,Eastbound,count
O,8,10/2/2021,Sat,1,5,6
O,9,10/2/2021,Sat,18,23,41
O,9,10/2/2021,Sat,19,32,51
O,9,10/2/2021,Sat,8,31,39
O,9,10/2/2021,Sat,16,25,41
O,10,10/2/2021,Sat,67,55,122
O,10,10/2/2021,Sat,12,37,49
O,10,10/2/2021,Sat,26,34,60
O,10,10/2/2021,Sat,26,33,59
O,11,10/2/2021,Sat,30,58,88
O,11,10/2/2021,Sat,24,27,51
O,11,10/2/2021,Sat,24,26,50
O,11,10/2/2021,Sat,27,19,46
O,12,10/2/2021,Sat,39,48,87
O,12,10/2/2021,Sat,50,24,74
O,12,10/2/2021,Sat,39,37,76
O,12,10/2/2021,Sat,26,35,61
O,13,10/2/2021,Sat,28,21,49
O,13,10/2/2021,Sat,36,31,67
O,13,10/2/2021,Sat,40,43,83
O,13,10/2/2021,Sat,24,31,55
O,14,10/2/2021,Sat,52,37,89
O,14,10/2/2021,Sat,45,40,85
O,14,10/2/2021,Sat,49,25,74
O,14,10/2/2021,Sat,26,44,70
O,15,10/2/2021,Sat,82,19,101
O,15,10/2/2021,Sat,26,26,52
O,15,10/2/2021,Sat,17,20,37
O,15,10/2/2021,Sat,16,11,27
O,16,10/2/2021,Sat,42,25,67
O,16,10/2/2021,Sat,31,19,50
O,16,10/2/2021,Sat,17,26,43
O,16,10/2/2021,Sat,19,9,28
O,17,10/2/2021,Sat,13,16,29
O,17,10/2/2021,Sat,7,9,16
O,17,10/2/2021,Sat,11,4,15
O,17,10/2/2021,Sat,5,4,9
O,18,10/2/2021,Sat,9,3,12
O,18,10/2/2021,Sat,12,13,25
O,18,10/2/2021,Sat,18,9,27
O,18,10/2/2021,Sat,10,19,29
O,19,10/2/2021,Sat,10,13,23
O,19,10/2/2021,Sat,9,13,22
O,19,10/2/2021,Sat,12,3,15
O,19,10/2/2021,Sat,4,13,17
O,20,10/2/2021,Sat,9,20,29
O,20,10/2/2021,Sat,5,8,13
O,20,10/2/2021,Sat,5,15,20
O,20,10/2/2021,Sat,8,6,14
O,21,10/2/2021,Sat,5,6,11
O,21,10/2/2021,Sat,11,8,19
O,21,10/2/2021,Sat,30,18,48
O,21,10/2/2021,Sat,3,1,4
O,22,10/2/2021,Sat,6,1,7
O,22,10/2/2021,Sat,0,0,0
O,22,10/2/2021,Sat,0,1,1
O,22,10/2/2021,Sat,1,2,3
O,23,10/2/2021,Sat,0,0,0
O,23,10/2/2021,Sat,1,0,1
O,23,10/2/2021,Sat,1,5,6
O,23,10/2/2021,Sat,1,0,1
O,0,10/3/2021,Sun,0,0,0
O,0,10/3/2021,Sun,0,0,0
O,0,10/3/2021,Sun,0,0,0
O,0,10/3/2021,Sun,0,0,0
O,1,10/3/2021,Sun,0,1,1
O,1,10/3/2021,Sun,0,0,0
O,1,10/3/2021,Sun,0,0,0
O,1,10/3/2021,Sun,0,0,0
O,2,10/3/2021,Sun,0,0,0
O,2,10/3/2021,Sun,0,0,0
O,2,10/3/2021,Sun,0,0,0
O,2,10/3/2021,Sun,0,0,0
O,3,10/3/2021,Sun,0,0,0
O,3,10/3/2021,Sun,0,0,0
O,3,10/3/2021,Sun,0,0,0
O,3,10/3/2021,Sun,0,0,0
O,4,10/3/2021,Sun,0,0,0
O,4,10/3/2021,Sun,0,0,0
O,4,10/3/2021,Sun,0,0,0
O,4,10/3/2021,Sun,0,0,0
O,5,10/3/2021,Sun,0,0,0
O,5,10/3/2021,Sun,0,0,0
O,5,10/3/2021,Sun,0,0,0
O,5,10/3/2021,Sun,0,0,0
O,6,10/3/2021,Sun,0,0,0
O,6,10/3/2021,Sun,0,2,2
O,6,10/3/2021,Sun,0,0,0
O,6,10/3/2021,Sun,0,0,0
O,7,10/3/2021,Sun,0,0,0
O,7,10/3/2021,Sun,2,0,2
O,7,10/3/2021,Sun,1,0,1
O,7,10/3/2021,Sun,0,8,8
O,8,10/3/2021,Sun,0,2,2
O,8,10/3/2021,Sun,1,3,4
O,8,10/3/2021,Sun,1,1,2
O,8,10/3/2021,Sun,8,1,9
O,9,10/3/2021,Sun,5,7,12
O,9,10/3/2021,Sun,1,8,9
O,9,10/3/2021,Sun,4,6,10
O,9,10/3/2021,Sun,4,12,16
O,10,10/3/2021,Sun,8,16,24
O,10,10/3/2021,Sun,15,12,27
O,10,10/3/2021,Sun,12,18,30
O,10,10/3/2021,Sun,11,8,19
O,11,10/3/2021,Sun,27,30,57
O,11,10/3/2021,Sun,31,31,62
O,11,10/3/2021,Sun,44,45,89
O,11,10/3/2021,Sun,49,62,111
O,12,10/3/2021,Sun,85,87,172
O,12,10/3/2021,Sun,37,44,81
O,12,10/3/2021,Sun,29,52,81
O,12,10/3/2021,Sun,52,56,108
O,13,10/3/2021,Sun,25,30,55
O,13,10/3/2021,Sun,11,8,19
O,13,10/3/2021,Sun,6,3,9
O,13,10/3/2021,Sun,11,6,17
O,14,10/3/2021,Sun,12,10,22
O,14,10/3/2021,Sun,14,12,26
O,14,10/3/2021,Sun,14,10,24
O,14,10/3/2021,Sun,5,9,14
O,15,10/3/2021,Sun,7,11,18
O,15,10/3/2021,Sun,9,8,17
O,15,10/3/2021,Sun,23,17,40
O,15,10/3/2021,Sun,6,15,21
O,16,10/3/2021,Sun,22,8,30
O,16,10/3/2021,Sun,6,7,13
O,16,10/3/2021,Sun,7,6,13
O,16,10/3/2021,Sun,5,4,9
O,17,10/3/2021,Sun,2,8,10
O,17,10/3/2021,Sun,16,12,28
O,17,10/3/2021,Sun,2,3,5
O,17,10/3/2021,Sun,8,5,13
O,18,10/3/2021,Sun,2,3,5
O,18,10/3/2021,Sun,5,9,14
O,18,10/3/2021,Sun,2,4,6
O,18,10/3/2021,Sun,6,9,15
O,19,10/3/2021,Sun,4,2,6
O,19,10/3/2021,Sun,4,2,6
O,19,10/3/2021,Sun,0,0,0
O,19,10/3/2021,Sun,1,7,8
O,20,10/3/2021,Sun,7,2,9
O,20,10/3/2021,Sun,18,6,24
O,20,10/3/2021,Sun,1,3,4
O,20,10/3/2021,Sun,2,1,3
O,21,10/3/2021,Sun,4,1,5
O,21,10/3/2021,Sun,0,1,1
O,21,10/3/2021,Sun,3,2,5
O,21,10/3/2021,Sun,0,1,1
O,22,10/3/2021,Sun,0,0,0
O,22,10/3/2021,Sun,0,0,0
O,22,10/3/2021,Sun,0,0,0
O,22,10/3/2021,Sun,0,0,0
O,23,10/3/2021,Sun,0,0,0
O,23,10/3/2021,Sun,0,0,0
O,23,10/3/2021,Sun,0,0,0
O,23,10/3/2021,Sun,0,0,0
P,0,9/27/2021,Mon,0,0,0
P,0,9/27/2021,Mon,0,0,0
P,0,9/27/2021,Mon,0,0,0
P,0,9/27/2021,Mon,0,0,0
P,1,9/27/2021,Mon,0,1,1
P,1,9/27/2021,Mon,0,0,0
P,1,9/27/2021,Mon,0,0,0
P,1,9/27/2021,Mon,0,0,0
P,2,9/27/2021,Mon,0,0,0
P,2,9/27/2021,Mon,0,0,0
P,2,9/27/2021,Mon,0,0,0
P,2,9/27/2021,Mon,0,0,0
P,3,9/27/2021,Mon,0,0,0
P,3,9/27/2021,Mon,0,0,0
P,3,9/27/2021,Mon,0,0,0
P,3,9/27/2021,Mon,0,0,0
P,4,9/27/2021,Mon,0,0,0
P,4,9/27/2021,Mon,0,0,0
P,4,9/27/2021,Mon,0,0,0
P,4,9/27/2021,Mon,0,0,0
P,5,9/27/2021,Mon,0,0,0
P,5,9/27/2021,Mon,0,0,0
P,5,9/27/2021,Mon,0,0,0
P,5,9/27/2021,Mon,0,1,1
P,6,9/27/2021,Mon,0,2,2
P,6,9/27/2021,Mon,2,1,3
P,6,9/27/2021,Mon,0,0,0
P,6,9/27/2021,Mon,0,0,0
P,7,9/27/2021,Mon,1,1,2
P,7,9/27/2021,Mon,1,1,2
P,7,9/27/2021,Mon,0,2,2
P,7,9/27/2021,Mon,3,7,10
P,8,9/27/2021,Mon,5,6,11
P,8,9/27/2021,Mon,4,7,11
P,8,9/27/2021,Mon,17,5,22
P,8,9/27/2021,Mon,2,13,15
P,9,9/27/2021,Mon,5,7,12
P,9,9/27/2021,Mon,10,7,17
P,9,9/27/2021,Mon,3,10,13
P,9,9/27/2021,Mon,5,14,19
P,10,9/27/2021,Mon,11,10,21
P,10,9/27/2021,Mon,12,8,20
P,10,9/27/2021,Mon,8,6,14
P,10,9/27/2021,Mon,14,8,22
P,11,9/27/2021,Mon,17,6,23
P,11,9/27/2021,Mon,12,4,16
P,11,9/27/2021,Mon,36,14,50
P,11,9/27/2021,Mon,26,17,43
P,12,9/27/2021,Mon,14,18,32
P,12,9/27/2021,Mon,14,5,19
P,12,9/27/2021,Mon,18,18,36
P,12,9/27/2021,Mon,14,20,34
P,13,9/27/2021,Mon,12,9,21
P,13,9/27/2021,Mon,31,12,43
P,13,9/27/2021,Mon,14,13,27
P,13,9/27/2021,Mon,12,3,15
P,14,9/27/2021,Mon,11,11,22
P,14,9/27/2021,Mon,19,19,38
P,14,9/27/2021,Mon,9,12,21
P,14,9/27/2021,Mon,7,13,20
P,15,9/27/2021,Mon,15,15,30
P,15,9/27/2021,Mon,13,23,36
P,15,9/27/2021,Mon,17,8,25
P,15,9/27/2021,Mon,21,19,40
P,16,9/27/2021,Mon,19,14,33
P,16,9/27/2021,Mon,17,12,29
P,16,9/27/2021,Mon,8,3,11
P,16,9/27/2021,Mon,6,1,7
P,17,9/27/2021,Mon,6,3,9
P,17,9/27/2021,Mon,3,3,6
P,17,9/27/2021,Mon,7,5,12
P,17,9/27/2021,Mon,2,1,3
P,18,9/27/2021,Mon,7,3,10
P,18,9/27/2021,Mon,5,1,6
P,18,9/27/2021,Mon,3,1,4
P,18,9/27/2021,Mon,4,5,9
P,19,9/27/2021,Mon,6,3,9
P,19,9/27/2021,Mon,4,6,10
P,19,9/27/2021,Mon,3,6,9
P,19,9/27/2021,Mon,12,6,18
P,20,9/27/2021,Mon,10,2,12
P,20,9/27/2021,Mon,6,3,9
P,20,9/27/2021,Mon,6,4,10
P,20,9/27/2021,Mon,4,0,4
P,21,9/27/2021,Mon,6,0,6
P,21,9/27/2021,Mon,3,0,3
P,21,9/27/2021,Mon,2,0,2
P,21,9/27/2021,Mon,1,0,1
P,22,9/27/2021,Mon,2,0,2
P,22,9/27/2021,Mon,0,0,0
P,22,9/27/2021,Mon,0,0,0
P,22,9/27/2021,Mon,0,0,0
P,23,9/27/2021,Mon,1,0,1
P,23,9/27/2021,Mon,0,0,0
P,23,9/27/2021,Mon,0,0,0
P,23,9/27/2021,Mon,0,0,0
P,0,9/28/2021,Tue,0,0,0
P,0,9/28/2021,Tue,0,0,0
P,0,9/28/2021,Tue,0,0,0
P,0,9/28/2021,Tue,0,0,0
P,1,9/28/2021,Tue,0,0,0
P,1,9/28/2021,Tue,0,0,0
P,1,9/28/2021,Tue,0,0,0
P,1,9/28/2021,Tue,0,0,0
P,2,9/28/2021,Tue,0,0,0
P,2,9/28/2021,Tue,0,0,0
P,2,9/28/2021,Tue,0,0,0
P,2,9/28/2021,Tue,0,0,0
P,3,9/28/2021,Tue,0,0,0
P,3,9/28/2021,Tue,0,0,0
P,3,9/28/2021,Tue,0,0,0
P,3,9/28/2021,Tue,0,0,0
P,4,9/28/2021,Tue,0,0,0
P,4,9/28/2021,Tue,0,0,0
P,4,9/28/2021,Tue,0,0,0
P,4,9/28/2021,Tue,0,0,0
P,5,9/28/2021,Tue,0,0,0
P,5,9/28/2021,Tue,1,0,1
P,5,9/28/2021,Tue,0,1,1
P,5,9/28/2021,Tue,0,0,0
P,6,9/28/2021,Tue,0,0,0
P,6,9/28/2021,Tue,1,1,2
P,6,9/28/2021,Tue,1,1,2
P,6,9/28/2021,Tue,3,0,3
P,7,9/28/2021,Tue,4,2,6
P,7,9/28/2021,Tue,0,2,2
P,7,9/28/2021,Tue,2,4,6
P,7,9/28/2021,Tue,3,6,9
P,8,9/28/2021,Tue,4,2,6
P,8,9/28/2021,Tue,6,7,13
P,8,9/28/2021,Tue,12,6,18
P,8,9/28/2021,Tue,4,10,14
P,9,9/28/2021,Tue,7,3,10
P,9,9/28/2021,Tue,3,12,15
P,9,9/28/2021,Tue,5,2,7
P,9,9/28/2021,Tue,11,6,17
P,10,9/28/2021,Tue,4,4,8
P,10,9/28/2021,Tue,4,11,15
P,10,9/28/2021,Tue,10,5,15
P,10,9/28/2021,Tue,10,5,15
P,11,9/28/2021,Tue,8,5,13
P,11,9/28/2021,Tue,11,5,16
P,11,9/28/2021,Tue,16,12,28
P,11,9/28/2021,Tue,3,5,8
P,12,9/28/2021,Tue,3,4,7
P,12,9/28/2021,Tue,11,6,17
P,12,9/28/2021,Tue,10,3,13
P,12,9/28/2021,Tue,18,2,20
P,13,9/28/2021,Tue,12,0,12
P,13,9/28/2021,Tue,4,0,4
P,13,9/28/2021,Tue,11,1,12
P,13,9/28/2021,Tue,2,1,3
P,14,9/28/2021,Tue,1,0,1
P,14,9/28/2021,Tue,2,0,2
P,14,9/28/2021,Tue,1,3,4
P,14,9/28/2021,Tue,3,2,5
P,15,9/28/2021,Tue,9,3,12
P,15,9/28/2021,Tue,3,0,3
P,15,9/28/2021,Tue,4,2,6
P,15,9/28/2021,Tue,4,2,6
P,16,9/28/2021,Tue,2,1,3
P,16,9/28/2021,Tue,2,3,5
P,16,9/28/2021,Tue,5,4,9
P,16,9/28/2021,Tue,4,2,6
P,17,9/28/2021,Tue,8,11,19
P,17,9/28/2021,Tue,8,14,22
P,17,9/28/2021,Tue,17,17,34
P,17,9/28/2021,Tue,14,7,21
P,18,9/28/2021,Tue,9,4,13
P,18,9/28/2021,Tue,7,3,10
P,18,9/28/2021,Tue,6,11,17
P,18,9/28/2021,Tue,14,14,28
P,19,9/28/2021,Tue,10,12,22
P,19,9/28/2021,Tue,18,14,32
P,19,9/28/2021,Tue,9,12,21
P,19,9/28/2021,Tue,18,8,26
P,20,9/28/2021,Tue,4,6,10
P,20,9/28/2021,Tue,6,3,9
P,20,9/28/2021,Tue,4,0,4
P,20,9/28/2021,Tue,2,1,3
P,21,9/28/2021,Tue,3,1,4
P,21,9/28/2021,Tue,2,1,3
P,21,9/28/2021,Tue,2,0,2
P,21,9/28/2021,Tue,0,0,0
P,22,9/28/2021,Tue,3,1,4
P,22,9/28/2021,Tue,1,0,1
P,22,9/28/2021,Tue,0,0,0
P,22,9/28/2021,Tue,0,1,1
P,23,9/28/2021,Tue,0,0,0
P,23,9/28/2021,Tue,0,0,0
P,23,9/28/2021,Tue,0,0,0
P,23,9/28/2021,Tue,0,0,0
P,0,9/29/2021,Wed,0,0,0
P,0,9/29/2021,Wed,0,0,0
P,0,9/29/2021,Wed,0,0,0
P,0,9/29/2021,Wed,0,0,0
P,1,9/29/2021,Wed,0,0,0
P,1,9/29/2021,Wed,0,0,0
P,1,9/29/2021,Wed,0,0,0
P,1,9/29/2021,Wed,0,0,0
P,2,9/29/2021,Wed,0,0,0
P,2,9/29/2021,Wed,0,0,0
P,2,9/29/2021,Wed,0,0,0
P,2,9/29/2021,Wed,0,0,0
P,3,9/29/2021,Wed,0,0,0
P,3,9/29/2021,Wed,0,0,0
P,3,9/29/2021,Wed,0,0,0
P,3,9/29/2021,Wed,0,0,0
P,4,9/29/2021,Wed,0,0,0
P,4,9/29/2021,Wed,0,0,0
P,4,9/29/2021,Wed,0,0,0
P,4,9/29/2021,Wed,0,0,0
P,5,9/29/2021,Wed,0,0,0
P,5,9/29/2021,Wed,0,0,0
P,5,9/29/2021,Wed,2,0,2
P,5,9/29/2021,Wed,1,2,3
P,6,9/29/2021,Wed,2,2,4
P,6,9/29/2021,Wed,2,1,3
P,6,9/29/2021,Wed,0,1,1
P,6,9/29/2021,Wed,3,3,6
P,7,9/29/2021,Wed,2,3,5
P,7,9/29/2021,Wed,6,3,9
P,7,9/29/2021,Wed,4,3,7
P,7,9/29/2021,Wed,5,5,10
P,8,9/29/2021,Wed,3,5,8
P,8,9/29/2021,Wed,6,11,17
P,8,9/29/2021,Wed,14,9,23
P,8,9/29/2021,Wed,4,15,19
P,9,9/29/2021,Wed,11,14,25
P,9,9/29/2021,Wed,16,17,33
P,9,9/29/2021,Wed,8,9,17
P,9,9/29/2021,Wed,8,11,19
P,10,9/29/2021,Wed,6,6,12
P,10,9/29/2021,Wed,13,4,17
P,10,9/29/2021,Wed,16,11,27
P,10,9/29/2021,Wed,9,4,13
P,11,9/29/2021,Wed,23,9,32
P,11,9/29/2021,Wed,18,20,38
P,11,9/29/2021,Wed,18,17,35
P,11,9/29/2021,Wed,16,11,27
P,12,9/29/2021,Wed,14,10,24
P,12,9/29/2021,Wed,18,20,38
P,12,9/29/2021,Wed,18,7,25
P,12,9/29/2021,Wed,16,31,47
P,13,9/29/2021,Wed,13,10,23
P,13,9/29/2021,Wed,21,22,43
P,13,9/29/2021,Wed,25,21,46
P,13,9/29/2021,Wed,14,15,29
P,14,9/29/2021,Wed,18,10,28
P,14,9/29/2021,Wed,15,14,29
P,14,9/29/2021,Wed,18,18,36
P,14,9/29/2021,Wed,21,8,29
P,15,9/29/2021,Wed,17,21,38
P,15,9/29/2021,Wed,17,17,34
P,15,9/29/2021,Wed,17,20,37
P,15,9/29/2021,Wed,25,22,47
P,16,9/29/2021,Wed,15,13,28
P,16,9/29/2021,Wed,9,7,16
P,16,9/29/2021,Wed,19,6,25
P,16,9/29/2021,Wed,15,5,20
P,17,9/29/2021,Wed,8,7,15
P,17,9/29/2021,Wed,12,10,22
P,17,9/29/2021,Wed,26,16,42
P,17,9/29/2021,Wed,18,7,25
P,18,9/29/2021,Wed,21,6,27
P,18,9/29/2021,Wed,13,1,14
P,18,9/29/2021,Wed,5,0,5
P,18,9/29/2021,Wed,10,6,16
P,19,9/29/2021,Wed,12,13,25
P,19,9/29/2021,Wed,14,11,25
P,19,9/29/2021,Wed,11,5,16
P,19,9/29/2021,Wed,11,3,14
P,20,9/29/2021,Wed,7,2,9
P,20,9/29/2021,Wed,6,2,8
P,20,9/29/2021,Wed,3,2,5
P,20,9/29/2021,Wed,2,3,5
P,21,9/29/2021,Wed,2,4,6
P,21,9/29/2021,Wed,2,3,5
P,21,9/29/2021,Wed,1,0,1
P,21,9/29/2021,Wed,1,0,1
P,22,9/29/2021,Wed,1,2,3
P,22,9/29/2021,Wed,2,0,2
P,22,9/29/2021,Wed,0,0,0
P,22,9/29/2021,Wed,2,1,3
P,23,9/29/2021,Wed,0,0,0
P,23,9/29/2021,Wed,0,0,0
P,23,9/29/2021,Wed,0,0,0
P,23,9/29/2021,Wed,0,0,0
P,0,9/30/2021,Thu,0,0,0
P,0,9/30/2021,Thu,0,1,1
P,0,9/30/2021,Thu,3,0,3
P,0,9/30/2021,Thu,0,0,0
P,1,9/30/2021,Thu,0,3,3
P,1,9/30/2021,Thu,0,0,0
P,1,9/30/2021,Thu,0,0,0
P,1,9/30/2021,Thu,0,0,0
P,2,9/30/2021,Thu,0,0,0
P,2,9/30/2021,Thu,0,0,0
P,2,9/30/2021,Thu,0,0,0
P,2,9/30/2021,Thu,0,0,0
P,3,9/30/2021,Thu,0,0,0
P,3,9/30/2021,Thu,0,0,0
P,3,9/30/2021,Thu,0,0,0
P,3,9/30/2021,Thu,0,0,0
P,4,9/30/2021,Thu,0,0,0
P,4,9/30/2021,Thu,0,0,0
P,4,9/30/2021,Thu,0,0,0
P,4,9/30/2021,Thu,0,0,0
P,5,9/30/2021,Thu,0,0,0
P,5,9/30/2021,Thu,0,0,0
P,5,9/30/2021,Thu,0,1,1
P,5,9/30/2021,Thu,4,1,5
P,6,9/30/2021,Thu,1,0,1
P,6,9/30/2021,Thu,0,2,2
P,6,9/30/2021,Thu,4,1,5
P,6,9/30/2021,Thu,0,3,3
P,7,9/30/2021,Thu,0,3,3
P,7,9/30/2021,Thu,2,2,4
P,7,9/30/2021,Thu,3,3,6
P,7,9/30/2021,Thu,2,3,5
P,8,9/30/2021,Thu,2,4,6
P,8,9/30/2021,Thu,6,6,12
P,8,9/30/2021,Thu,4,4,8
P,8,9/30/2021,Thu,6,10,16
P,9,9/30/2021,Thu,5,10,15
P,9,9/30/2021,Thu,9,10,19
P,9,9/30/2021,Thu,8,12,20
P,9,9/30/2021,Thu,4,15,19
P,10,9/30/2021,Thu,15,15,30
P,10,9/30/2021,Thu,11,22,33
P,10,9/30/2021,Thu,17,28,45
P,10,9/30/2021,Thu,19,8,27
P,11,9/30/2021,Thu,34,8,42
P,11,9/30/2021,Thu,30,15,45
P,11,9/30/2021,Thu,20,13,33
P,11,9/30/2021,Thu,31,11,42
P,12,9/30/2021,Thu,30,19,49
P,12,9/30/2021,Thu,10,16,26
P,12,9/30/2021,Thu,21,26,47
P,12,9/30/2021,Thu,9,19,28
P,13,9/30/2021,Thu,12,12,24
P,13,9/30/2021,Thu,22,7,29
P,13,9/30/2021,Thu,21,33,54
P,13,9/30/2021,Thu,29,16,45
P,14,9/30/2021,Thu,18,12,30
P,14,9/30/2021,Thu,16,17,33
P,14,9/30/2021,Thu,16,7,23
P,14,9/30/2021,Thu,17,11,28
P,15,9/30/2021,Thu,23,22,45
P,15,9/30/2021,Thu,36,41,77
P,15,9/30/2021,Thu,18,24,42
P,15,9/30/2021,Thu,17,17,34
P,16,9/30/2021,Thu,20,18,38
P,16,9/30/2021,Thu,42,13,55
P,16,9/30/2021,Thu,23,13,36
P,16,9/30/2021,Thu,13,9,22
P,17,9/30/2021,Thu,19,4,23
P,17,9/30/2021,Thu,3,1,4
P,17,9/30/2021,Thu,9,0,9
P,17,9/30/2021,Thu,7,2,9
P,18,9/30/2021,Thu,11,2,13
P,18,9/30/2021,Thu,5,2,7
P,18,9/30/2021,Thu,4,5,9
P,18,9/30/2021,Thu,15,5,20
P,19,9/30/2021,Thu,11,8,19
P,19,9/30/2021,Thu,13,11,24
P,19,9/30/2021,Thu,16,11,27
P,19,9/30/2021,Thu,21,7,28
P,20,9/30/2021,Thu,9,8,17
P,20,9/30/2021,Thu,11,3,14
P,20,9/30/2021,Thu,8,11,19
P,20,9/30/2021,Thu,12,4,16
P,21,9/30/2021,Thu,8,0,8
P,21,9/30/2021,Thu,3,3,6
P,21,9/30/2021,Thu,3,2,5
P,21,9/30/2021,Thu,2,0,2
P,22,9/30/2021,Thu,4,0,4
P,22,9/30/2021,Thu,2,0,2
P,22,9/30/2021,Thu,1,1,2
P,22,9/30/2021,Thu,1,0,1
P,23,9/30/2021,Thu,1,2,3
P,23,9/30/2021,Thu,0,0,0
P,23,9/30/2021,Thu,0,1,1
P,23,9/30/2021,Thu,1,0,1
P,0,10/1/2021,Fri,0,0,0
P,0,10/1/2021,Fri,0,0,0
P,0,10/1/2021,Fri,0,0,0
P,0,10/1/2021,Fri,0,0,0
P,1,10/1/2021,Fri,0,0,0
P,1,10/1/2021,Fri,0,0,0
P,1,10/1/2021,Fri,0,0,0
P,1,10/1/2021,Fri,0,0,0
P,2,10/1/2021,Fri,0,0,0
P,2,10/1/2021,Fri,0,0,0
P,2,10/1/2021,Fri,0,0,0
P,2,10/1/2021,Fri,0,0,0
P,3,10/1/2021,Fri,0,0,0
P,3,10/1/2021,Fri,0,0,0
P,3,10/1/2021,Fri,0,0,0
P,3,10/1/2021,Fri,0,0,0
P,4,10/1/2021,Fri,0,0,0
P,4,10/1/2021,Fri,0,0,0
P,4,10/1/2021,Fri,0,0,0
P,4,10/1/2021,Fri,0,0,0
P,5,10/1/2021,Fri,0,0,0
P,5,10/1/2021,Fri,1,0,1
P,5,10/1/2021,Fri,1,1,2
P,5,10/1/2021,Fri,0,1,1
P,6,10/1/2021,Fri,0,0,0
P,6,10/1/2021,Fri,3,3,6
P,6,10/1/2021,Fri,1,0,1
P,6,10/1/2021,Fri,1,2,3
P,7,10/1/2021,Fri,1,3,4
P,7,10/1/2021,Fri,2,1,3
P,7,10/1/2021,Fri,4,2,6
P,7,10/1/2021,Fri,6,7,13
P,8,10/1/2021,Fri,3,7,10
P,8,10/1/2021,Fri,4,2,6
P,8,10/1/2021,Fri,13,12,25
P,8,10/1/2021,Fri,6,13,19
P,9,10/1/2021,Fri,12,4,16
P,9,10/1/2021,Fri,16,17,33
P,9,10/1/2021,Fri,12,14,26
P,9,10/1/2021,Fri,14,16,30
P,10,10/1/2021,Fri,11,21,32
P,10,10/1/2021,Fri,21,26,47
P,10,10/1/2021,Fri,12,10,22
P,10,10/1/2021,Fri,28,16,44
P,11,10/1/2021,Fri,25,14,39
P,11,10/1/2021,Fri,8,10,18
P,11,10/1/2021,Fri,22,25,47
P,11,10/1/2021,Fri,29,25,54
P,12,10/1/2021,Fri,37,35,72
P,12,10/1/2021,Fri,12,24,36
P,12,10/1/2021,Fri,27,30,57
P,12,10/1/2021,Fri,35,34,69
P,13,10/1/2021,Fri,34,36,70
P,13,10/1/2021,Fri,40,20,60
P,13,10/1/2021,Fri,49,54,103
P,13,10/1/2021,Fri,34,29,63
P,14,10/1/2021,Fri,61,29,90
P,14,10/1/2021,Fri,34,44,78
P,14,10/1/2021,Fri,74,48,122
P,14,10/1/2021,Fri,34,13,47
P,15,10/1/2021,Fri,24,30,54
P,15,10/1/2021,Fri,35,48,83
P,15,10/1/2021,Fri,35,37,72
P,15,10/1/2021,Fri,139,135,274
P,16,10/1/2021,Fri,37,29,66
P,16,10/1/2021,Fri,47,25,72
P,16,10/1/2021,Fri,40,8,48
P,16,10/1/2021,Fri,36,7,43
P,17,10/1/2021,Fri,31,12,43
P,17,10/1/2021,Fri,25,23,48
P,17,10/1/2021,Fri,43,26,69
P,17,10/1/2021,Fri,58,33,91
P,18,10/1/2021,Fri,54,19,73
P,18,10/1/2021,Fri,22,11,33
P,18,10/1/2021,Fri,14,4,18
P,18,10/1/2021,Fri,26,11,37
P,19,10/1/2021,Fri,15,9,24
P,19,10/1/2021,Fri,33,16,49
P,19,10/1/2021,Fri,19,15,34
P,19,10/1/2021,Fri,26,16,42
P,20,10/1/2021,Fri,21,15,36
P,20,10/1/2021,Fri,18,13,31
P,20,10/1/2021,Fri,12,4,16
P,20,10/1/2021,Fri,18,6,24
P,21,10/1/2021,Fri,14,3,17
P,21,10/1/2021,Fri,4,0,4
P,21,10/1/2021,Fri,9,2,11
P,21,10/1/2021,Fri,13,8,21
P,22,10/1/2021,Fri,4,6,10
P,22,10/1/2021,Fri,7,7,14
P,22,10/1/2021,Fri,1,0,1
P,22,10/1/2021,Fri,8,2,10
P,23,10/1/2021,Fri,2,1,3
P,23,10/1/2021,Fri,1,1,2
P,23,10/1/2021,Fri,10,0,10
P,23,10/1/2021,Fri,7,2,9
P,0,10/2/2021,Sat,1,0,1
P,0,10/2/2021,Sat,0,1,1
P,0,10/2/2021,Sat,4,1,5
P,0,10/2/2021,Sat,7,11,18
P,1,10/2/2021,Sat,1,0,1
P,1,10/2/2021,Sat,0,0,0
P,1,10/2/2021,Sat,0,0,0
P,1,10/2/2021,Sat,0,0,0
P,2,10/2/2021,Sat,0,0,0
P,2,10/2/2021,Sat,0,0,0
P,2,10/2/2021,Sat,0,0,0
P,2,10/2/2021,Sat,0,0,0
P,3,10/2/2021,Sat,2,0,2
P,3,10/2/2021,Sat,0,0,0
P,3,10/2/2021,Sat,0,0,0
P,3,10/2/2021,Sat,0,0,0
P,4,10/2/2021,Sat,0,0,0
P,4,10/2/2021,Sat,0,0,0
P,4,10/2/2021,Sat,0,0,0
P,4,10/2/2021,Sat,0,0,0
P,5,10/2/2021,Sat,0,0,0
P,5,10/2/2021,Sat,1,0,1
P,5,10/2/2021,Sat,1,1,2
P,5,10/2/2021,Sat,0,0,0
P,6,10/2/2021,Sat,0,0,0
P,6,10/2/2021,Sat,0,0,0
P,6,10/2/2021,Sat,0,0,0
P,6,10/2/2021,Sat,2,1,3
